business_id,attributes_BikeParking,attributes_BusinessAcceptsCreditCards,attributes_GoodForKids,attributes_HasTV,attributes_NoiseLevel,attributes_OutdoorSeating,attributes_RestaurantsDelivery,attributes_RestaurantsGoodForGroups,attributes_RestaurantsPriceRange2,attributes_RestaurantsReservations,attributes_RestaurantsTableService,attributes_RestaurantsTakeOut,attributes_WheelchairAccessible,bus_review_count,bus_avg_stars
Ko-c15eutBBh3xhQ_NiauA,0,1,1,1,2,1,0,1,2.0,1,1,1,0,132,3.5
tQJ4fgeTm_uGQh0_o4K4bg,1,0,1,1,2,1,0,1,2.0,1,1,1,0,106,2.5
nW85DZuwHN6v-d3l54BOsQ,1,1,1,0,2,0,0,1,2.0,0,1,1,1,134,3.0
vKKSF1_1JNnRMaoNPQb5Lw,1,1,1,0,2,1,0,1,1.0,1,0,1,0,226,4.5
m3XOBJyAJIWEJJUpngVLLw,0,1,0,0,2,0,0,0,2.0,0,0,0,0,158,4.0
0mGYvAFGxH9bGRqYHxS0BQ,1,1,1,0,1,1,0,1,2.0,1,1,1,1,211,3.0
R1jJQi2yR44D_2ileqr8kA,0,1,0,1,0,0,0,1,2.0,0,0,0,0,125,4.0
UXL5eg0e6W1AZzmX6NAXdg,1,1,1,1,2,1,1,1,2.0,1,1,1,1,107,3.0
Iu2ZINWwyrt9gXliykBEKQ,1,1,1,0,3,0,0,1,1.0,0,1,1,1,352,4.0
VvvMc0CsPx8KPjm1BHt6Cw,1,1,1,1,2,0,0,1,1.0,0,0,1,0,125,3.0
kZSTj7hAAW1eLkaKb-qMvQ,1,1,0,0,1,1,0,1,3.0,1,1,0,0,183,4.0
dEAk-gE-5Q95a7p91gNn8A,1,1,0,0,2,1,0,0,2.0,0,0,1,1,183,4.5
LtXy1VinKWfuLFslVarKRw,1,1,1,0,2,1,0,1,3.0,1,1,1,1,207,3.0
ymVE6ZlBgthnHBLpYBw2JQ,1,1,1,1,2,0,0,1,1.0,0,0,1,0,296,4.5
1gQrMs-I8oKg2p-iRxznzQ,1,1,0,0,2,1,0,1,2.0,1,1,0,0,195,4.5
bsjBLLHR4TMVR5eAeLAI9w,1,1,0,0,2,0,0,0,2.0,0,0,0,1,149,4.0
lweobd-AOEP1lYNTfhuHhQ,1,1,1,1,2,0,1,1,2.0,1,1,1,1,328,4.5
yM7O2GNHs6L1qQ6lqVTb6A,1,1,0,1,2,0,0,1,2.0,1,1,1,0,263,3.5
R1WaNU6vQ6L0YGwr30t0TQ,1,1,1,1,2,1,0,1,2.0,0,1,1,1,332,3.0
-KsER702IEQF7QOXANuAIg,1,1,1,1,2,1,1,1,2.0,0,1,1,1,476,4.0
7JWWeXqil03Ua_wV9KN8ZQ,1,1,1,0,2,0,0,0,2.0,0,0,1,0,138,3.5
EGzbYCNiLoBuRvJmzqrKxQ,0,1,0,1,1,1,0,1,2.0,1,1,1,1,998,3.5
2PnRXLAN3KFEu4g0OUL2iw,1,1,0,1,2,0,0,1,1.0,0,0,1,1,114,3.5
LBg8fqw9z6uCdTrVq8rihA,0,0,1,0,2,0,0,0,2.0,0,0,0,0,153,4.0
OtGSQQzV7uF8XPAsNIh7Bw,1,1,1,1,2,1,0,1,2.0,0,1,1,0,224,3.5
udFcIcbWbxrO8uLF95WnQg,0,1,0,1,1,1,0,1,2.0,1,1,1,1,459,3.0
bsrj9_hFAql3dlSf244zpg,0,1,1,1,2,0,0,0,1.0,0,1,1,0,595,4.5
wMr1NZCfOp8rgDe6gUHoQg,1,1,1,1,3,0,0,1,2.0,1,1,1,1,207,4.5
HxWDCU-kKido3ErM31msGQ,1,1,0,0,2,0,0,1,3.0,1,1,1,1,165,4.0
Ta9m6G8P0pA5nuAJomjQqQ,1,1,1,1,0,1,0,1,2.0,1,1,1,1,242,3.0
EVbEdWYLE9GDpVG97MGw-w,0,0,1,0,1,0,0,1,2.0,0,1,1,0,115,4.0
K5sUVFSGFEZosixSXgx5sw,0,0,0,0,2,0,0,0,2.0,0,0,0,0,258,4.0
XURVF3UPIfuMbckfcu5Ztg,1,1,0,1,2,1,1,1,2.0,1,1,1,1,154,3.5
tJ9-u9MfpVbX4X2miIJ71w,0,1,0,0,2,0,0,0,2.0,0,0,0,0,350,3.5
ufmokEGxGqEWIdvIVsNg_Q,0,1,0,0,2,0,0,1,4.0,1,1,1,1,976,4.0
DiSARzaWBeNyB4oU047TcA,1,1,1,1,2,0,0,1,2.0,1,1,1,1,745,4.5
v6dqe7U2MVtaWyHbvtw_tw,1,0,0,0,1,0,0,0,2.0,0,1,0,0,285,3.5
anQSLdujUOp0sTCmIBi2Tg,0,1,0,0,2,0,1,0,2.0,0,0,0,0,157,4.5
07gh-AImcEcWQ2bew-jprg,1,0,1,1,2,1,0,1,2.0,0,0,1,0,111,4.0
28adZ4lsuUeVB2aWzohK9g,0,1,0,0,2,0,0,0,2.0,0,0,0,0,179,4.0
k2b3niokS_tosjah_rzCPw,1,1,1,1,2,1,0,1,2.0,1,1,1,1,520,2.5
AqpiBApzrd30LA-vmU3Rvw,0,1,0,0,2,0,0,0,2.0,0,0,0,0,100,5.0
WCUuQMK_W4hMU9dQWjCl0Q,1,1,1,1,2,1,0,1,2.0,1,1,1,1,103,4.5
Mbat8t9X0zPrpxd1mEGRcw,1,1,0,0,2,0,0,0,2.0,0,0,0,0,140,4.5
52TQHXridK06gdWIZWj7_A,0,1,0,0,2,0,0,0,2.0,0,0,0,0,276,4.0
BHMqFvtguSDrZLQPtjZSuA,1,1,1,1,2,1,0,1,2.0,0,0,1,1,821,4.0
7JjK3VpccdstvLWBr87lLw,1,1,1,0,2,1,0,1,2.0,0,1,1,1,264,4.0
pCG8zf1IAnc9NFdPYJKdnQ,0,1,0,0,2,0,0,0,2.0,0,0,0,1,137,3.5
sCXNx2CqqYk_zcreDUdDFw,1,1,1,1,2,1,1,1,2.0,1,1,1,1,128,3.5
d0z2wUeAuqB5eSpMQ4fC1w,0,0,1,0,2,0,0,1,2.0,1,1,1,0,150,4.0
5q3KXqawYgu5hd11mCXlVQ,1,1,1,0,2,0,0,1,2.0,0,1,1,0,197,3.5
yXj1P-pc6CGDFSta-45L5Q,1,1,1,1,2,0,1,1,2.0,0,0,1,1,169,4.0
TgmATA24L3CTDn98c24RAQ,1,1,1,0,2,1,0,1,1.0,0,0,1,1,118,3.5
UwIsqUFQBDMNofkTrAP_pw,1,1,0,1,2,1,0,1,3.0,1,1,0,1,670,4.0
WKH0JEGNNqzzYlyAjxvGJg,1,1,0,0,2,0,0,0,1.0,0,0,1,0,216,4.5
UNMBMKI9FjnO9flxPxV-1w,1,0,1,0,2,0,0,1,1.0,0,1,1,0,205,3.5
p6EUf6c9GCfG7seS_wfFyA,0,1,0,0,2,0,0,0,2.0,1,1,1,0,167,3.0
TzpqNdtAZHXuIKf2xS0o2A,0,0,0,0,2,0,0,0,2.0,0,0,0,0,224,4.0
XT25YpQoNDuzAZHur-HZ8g,1,1,0,1,2,1,0,1,2.0,0,1,1,1,167,3.0
fpADWrjAQwJJrBMBdBCvJg,1,1,1,0,2,1,0,1,2.0,0,1,1,0,179,3.5
5sqC0kX6lBvKR983T_EBcg,1,1,1,1,2,1,1,1,1.0,1,1,1,1,246,3.5
MW20l3gVlw7NzATSOV7Qkw,0,1,0,0,2,0,0,0,2.0,0,0,0,0,104,3.5
pJpjgXH5lgJtIJos9GqetQ,1,1,0,0,2,0,0,0,2.0,0,0,0,1,304,3.0
RypJ1Rhq7Y8GFdP5UFbzUg,1,1,1,1,2,1,0,1,2.0,0,1,1,1,115,3.5
JDjOobEd_Tm6Z06YRmWkbg,0,1,0,0,2,0,0,1,4.0,1,1,0,1,404,4.0
a5xUI7TvsNhM5gZr6KowDg,1,1,0,1,2,1,0,0,2.0,1,0,1,1,133,4.5
2XviJH7LPHVPUdTd1VZCsg,1,1,1,0,2,0,0,0,2.0,0,1,1,1,663,4.0
v3BLVPLRo2Egeak29B9lug,0,1,0,0,2,0,0,0,2.0,0,0,0,0,110,3.0
eJKnymd0BywNPrJw1IuXVw,1,1,1,0,2,1,0,1,1.0,0,0,1,1,106,4.0
OASX1Yrgq_7R1PsYpixRcw,0,0,0,0,2,0,0,0,2.0,0,0,0,0,100,4.5
6zZDTZ4ZZEYfN268iPz0uQ,1,1,1,0,3,1,1,0,1.0,0,0,1,1,152,3.5
N0l4hT7UCywbZ9UEZ1R9kQ,1,1,1,1,2,1,1,1,1.0,0,0,1,1,189,3.0
1NNBpiQ3rUT-7T8ch45SVA,0,1,0,0,2,0,0,0,2.0,0,0,0,1,264,5.0
lwC0U4xU7T2qyCBRmrWFXQ,1,0,1,0,2,0,0,0,2.0,0,1,1,0,354,4.0
MS-hfug4QDXqb_Mws3qlzA,1,1,1,1,2,1,0,1,2.0,1,1,1,1,240,3.0
GXGQsBBdQ57nUaHHFF7_CQ,1,1,0,1,1,0,1,1,1.0,0,0,1,1,125,3.5
Eu-M3y8a5bIxIRXlCj9yHA,0,1,1,1,1,1,0,1,2.0,1,1,1,1,162,3.5
TUrQG_XfJA_kCOSN0oUbTQ,0,1,1,1,2,0,0,1,2.0,1,1,1,1,126,3.0
6H3_JlbJhEoiju4AY1fQiw,0,0,1,0,2,0,0,0,2.0,0,0,0,0,153,4.5
S8FDnhP4WKlRhJxSIkcxFg,0,1,1,0,1,0,0,1,2.0,0,1,1,1,941,3.5
tro-hrljuY1cUAVFYauTlQ,1,1,0,0,2,0,0,0,1.0,0,0,1,1,205,4.5
MFs5_vACoLxdB5eUB5fXeg,1,1,1,1,3,0,0,1,1.0,1,1,1,0,215,4.5
len2nrEtgD9bjnoYSyLPjA,1,1,1,1,2,0,1,1,1.0,0,0,1,1,122,4.0
jdAdf7keZac1idbgNKG2pw,1,1,0,0,2,0,0,0,2.0,0,0,0,1,146,4.0
spnbqpkQsY79i5dL5qiRUg,1,1,0,0,0,0,0,1,2.0,0,0,0,1,338,2.5
RGy6tvBcs0J62bNpVNqcoQ,0,1,0,0,2,0,0,1,1.0,1,1,0,1,111,4.5
7HPPC7IyZFQYCSl4a60qyw,1,1,1,1,2,1,1,1,2.0,0,1,1,1,267,3.5
oKZPgeCOxnVSxudYcn1OtQ,1,1,1,1,2,0,0,1,2.0,1,1,1,1,139,3.0
ytAsW7DYezxMMzqoO_-nIQ,1,1,1,0,2,0,0,0,2.0,0,0,0,1,365,4.0
-cx5skKcusn__Q4bMx7X5g,1,1,1,1,2,1,0,1,2.0,1,1,1,0,114,2.5
-CfFjcCcGGDM9MVH_d42RQ,1,1,1,1,0,1,0,1,2.0,0,1,1,0,100,3.5
SFnrHuVFSNiondFVUBLJZQ,1,1,0,0,2,0,0,0,2.0,0,0,0,0,141,3.0
Pfi812k1E6TMnC1NRzH3Pg,1,1,1,1,2,1,0,1,2.0,1,1,1,1,393,3.5
-95mbLJsa0CxXhpaNL4LvA,1,1,1,1,2,1,1,1,2.0,0,1,1,1,121,4.0
Kn8nZztS41bKfSOHedqX3g,1,1,1,0,3,0,0,1,1.0,0,1,1,0,152,4.0
8gwTY5nZmV3CiP9xRYc--w,0,1,0,0,2,0,0,0,2.0,0,0,0,0,111,4.5
WOj8nPos3R9IIf0Pyttd8g,1,0,0,1,2,0,0,1,1.0,0,0,0,1,197,4.0
YQ--LJ7pvjiDSqNv0TuKTQ,1,1,1,1,3,0,1,1,2.0,1,1,1,1,322,4.5
-HeqTxBMPTi3A7QuU5PvgQ,1,1,0,0,1,1,0,1,2.0,1,1,1,0,100,3.5
xJigQdulvYC1vj3t0dm60A,1,1,0,1,2,1,0,1,2.0,1,1,1,1,166,4.0
JS8zqTShTYXHvpsWYTaQ6A,1,1,1,0,2,0,0,1,2.0,0,0,1,0,130,3.5
w3PwDEbI0EDx4YI_BkFhIA,1,1,1,0,2,0,0,0,2.0,0,0,0,0,190,3.5
7GHtTixfTGFxx3JG2NdEdQ,1,0,1,0,1,0,0,1,2.0,0,0,1,1,329,4.0
wcNvlrB5xSxzXex2M3UyvQ,1,1,0,1,2,0,1,1,2.0,1,1,1,1,269,4.0
_O2_jwNT_3FDaSRZ50jvrw,1,1,0,0,2,0,0,0,2.0,0,0,0,0,207,4.5
tz30FR-yQi-jNHPb7B-gBw,0,1,0,0,2,1,0,1,2.0,0,0,0,0,107,4.5
UVVjnJ67fm9EbNPFK5ZgRQ,0,1,1,1,2,1,0,1,2.0,1,1,1,1,258,4.5
eduRavkml8awmPachSZXuw,0,1,1,0,2,0,0,1,2.0,1,1,1,1,189,4.0
nybEvSB5y3deFPOP7rE46A,0,1,1,0,3,0,1,1,1.0,1,1,1,0,174,4.0
gQHvqWLvqOlSi_A0WkLLog,1,1,1,1,2,0,1,1,2.0,0,0,1,1,681,4.0
1_rqZz1K5Uoq2RvZlINfgA,1,1,1,1,2,0,0,1,2.0,1,1,1,1,347,4.5
YjlCXwWr9xx6TnHmTFCKGQ,1,1,1,0,2,0,0,0,2.0,0,1,1,0,153,4.0
9iy6scMRbs5ue41XRLGEkw,1,1,1,1,2,1,0,0,1.0,0,1,1,1,159,4.5
OiqDNSdnchr8zQhiMSInLQ,1,1,1,0,2,1,0,1,1.0,0,0,1,1,824,4.5
H7_yu7MgzSXB0vb959yXdA,0,1,0,0,2,0,0,0,2.0,0,0,0,0,129,4.0
qIfw1ZXlbg8rvgvn7XUEhw,1,1,1,0,2,0,0,1,1.0,0,0,1,1,127,4.5
vyaP9oqoKal0dqzYv-0ubg,1,1,1,1,1,0,1,1,2.0,1,1,1,1,107,3.5
NtII1vBcP1CiAs54kY1JQw,0,1,0,0,2,0,0,0,2.0,0,0,0,0,210,5.0
OAEeaLLm_9sHksKJEY0o0w,1,1,0,0,2,0,0,0,3.0,0,0,1,1,385,4.0
dsIHIXyAl_ldqkd8QekvTQ,1,1,1,1,2,1,1,1,2.0,0,1,1,1,240,3.5
ndTgznMYNe0n26VqzecEKQ,1,1,1,1,2,0,0,1,2.0,0,1,1,1,159,3.0
xWq3LQw8w4OIK-fSiGwNLg,1,1,1,1,2,1,1,1,2.0,1,1,1,1,1125,4.0
SxjNgkzAlUG-wt2rSbc2HQ,1,1,1,1,2,1,0,1,2.0,1,1,1,1,172,3.5
lskFRJureyta726Y5Jmdow,1,1,1,1,2,1,1,1,1.0,0,1,1,1,174,3.5
4aF5GfnVkJPj9IwJ2yxPtQ,1,1,0,1,2,1,0,1,2.0,1,1,1,1,335,3.5
UVqqsfogFwG_llByAzUQQg,1,1,1,1,2,1,0,1,2.0,1,1,1,1,157,3.5
yiKd42V_SoI_08DL62twDQ,0,1,1,1,2,0,0,1,2.0,0,1,1,1,297,4.0
SEjyjYlMfFFzkHaru6JadA,1,1,1,0,3,0,1,0,2.0,0,1,1,0,117,4.0
07AZL5XenCQ_-op_onKLdw,1,1,1,0,2,1,0,1,2.0,0,0,1,1,213,5.0
lKom12WnYEjH5FFemK3M1Q,1,1,1,0,2,0,0,1,2.0,1,1,0,1,111,3.5
DV9hrCAKTx9D932ZOd8t8Q,1,1,1,0,2,0,0,1,1.0,0,0,1,1,389,4.5
Sg2l7S_huzkRLmk2NoeuSg,1,1,1,1,2,0,0,1,2.0,0,1,1,1,512,4.5
eHhBGqQbDpCcSpz7SZPTbA,1,0,0,0,2,0,0,0,1.0,0,0,0,0,168,4.0
wNdTKpis6nxehbaZP0XwJg,1,1,1,0,2,0,1,1,2.0,0,1,1,0,159,4.0
OotqWIuPJcRC3iXA7v5xwg,1,1,1,1,2,1,0,1,1.0,0,0,1,1,151,4.5
RkekriZhaIZ7nSJBVept6Q,1,1,1,1,2,1,0,1,2.0,0,1,1,1,383,3.5
qqIgj3vpc54Bab5xWfwONA,1,1,0,1,2,1,0,1,2.0,0,0,0,1,115,4.0
xR7srTzHPLGqhAxKwVAyYw,1,1,0,1,2,1,0,1,2.0,0,0,0,1,227,4.5
OVTY-NpcTA7iXbMQmusv3A,0,1,0,0,2,1,0,1,3.0,1,1,0,1,318,3.5
cxaMso5tqJ5KMCM-JgUbKg,1,1,1,1,2,0,1,1,1.0,0,0,1,1,191,3.5
sf5jTm__NNqZ3J5rbcrueA,1,1,0,0,2,0,0,0,2.0,0,0,0,0,142,4.5
aus47O0DOiOcgkygyAxLEQ,1,1,1,0,2,1,1,1,2.0,1,1,1,1,559,4.0
F8a5QmWONZwVPiOOPoxfiA,1,1,0,0,2,1,0,0,2.0,0,0,1,1,265,3.5
f316rUVOmOM2VidXN2KAvg,1,0,1,0,2,0,0,1,2.0,0,0,1,0,149,4.0
wAcmbZyRSwp3td-4Z6BvWQ,0,1,0,0,2,0,0,0,2.0,0,0,0,1,129,5.0
jlcnzJ_0Sr2w3l7Z9HaVow,0,1,0,0,2,0,0,0,2.0,0,0,0,0,172,5.0
ddouZi236BpT15DzXjRHiA,1,1,0,1,2,0,0,1,2.0,0,1,1,1,447,4.0
-zbcosKSMGDhaZYN-CrcVA,1,1,1,0,2,0,0,0,2.0,0,0,0,0,103,3.0
xY5uR_HCwkdAX3ZLkyjZZQ,1,1,0,0,2,0,0,0,3.0,0,0,1,1,123,3.5
FmraE2CWt65VRnEqCAqNEg,0,1,1,1,2,0,0,1,2.0,1,1,1,1,103,3.0
5Zc41a446gV3K_o7CDs69Q,1,1,1,1,2,1,0,1,2.0,1,1,1,1,160,4.0
MZ8KNacVO4HDUxVdFkfhpw,1,1,1,0,2,0,0,1,2.0,0,1,1,0,112,4.5
lPZ6RQ_jj9xlhvLEB3c4Wg,1,1,1,0,2,1,0,1,2.0,0,1,1,0,204,4.5
mDiFWhywAziq9SKnj6am_Q,1,0,1,0,2,0,0,0,2.0,0,0,0,1,319,4.5
qztZIyt2BMSKfX052OgKXQ,1,1,0,0,2,0,0,0,1.0,0,0,1,0,150,4.5
dGL86QPuTDZBu0P7XvrIKw,1,1,0,1,2,0,0,1,2.0,1,1,1,1,121,4.0
IRzY7yoBqoHaZNNo8WiWQQ,0,1,0,0,2,0,0,0,2.0,0,0,0,0,381,1.5
wDWKQR2psTIj4BZ0mf01Gg,0,1,0,0,2,0,0,0,2.0,0,0,0,0,155,5.0
Q4AWWdBWe_ojYX1a4ffXFQ,1,1,1,0,2,0,0,1,2.0,0,0,1,1,276,4.5
Jhz-8IqPf_2YUWsbGFyDNA,1,1,0,1,2,1,0,1,2.0,1,1,1,1,161,3.5
1aVqiz43klXaFJUUx0H5fw,0,1,1,1,2,0,0,1,2.0,0,1,1,1,106,3.5
F0j-dNjFY4u49hql2Rz2fw,1,1,0,0,2,0,0,0,2.0,0,0,1,1,119,4.0
npWIa3dIPEV1MTaZNq6AUA,1,1,0,1,3,0,0,1,3.0,1,1,0,1,200,3.5
rZwq4LBO0p9m9zJ2zSEKNQ,1,1,1,0,2,1,0,0,1.0,0,0,1,0,127,4.0
jfmyj519pg2flxGEQ2xdPg,1,1,1,1,2,0,0,1,2.0,1,1,1,1,323,4.0
R_ZlcX46pPdjhjmfd043LA,0,1,1,0,2,0,0,1,2.0,1,1,1,1,573,3.5
CMN3KmB5SEfONN00s2nEeQ,0,1,1,0,2,0,0,0,2.0,0,0,0,0,538,3.5
eoJfl5vG7X87QhcKb0nt5Q,1,1,1,1,2,0,0,1,1.0,1,1,1,0,140,3.0
RwRNR4z3kY-4OsFqigY5sw,1,1,0,0,2,0,0,0,2.0,0,0,0,1,240,3.0
q1g3u3vO7DQFdA83bJmrbQ,0,0,0,0,2,0,0,0,2.0,0,0,0,0,121,4.5
dVQFNgVlnxgitEXDQR7tfA,1,1,0,0,2,0,0,0,2.0,0,0,0,1,101,5.0
GJTQ0dgQ2BTkbRw2jLE0Fw,1,1,0,1,2,1,0,1,2.0,1,1,1,1,618,4.5
oXYzmVfQa6B_7e9ePGclng,0,1,1,0,2,0,0,1,2.0,1,1,1,1,446,4.0
bvGdqJ-SeGdIHX-HEabwlg,1,1,1,1,1,1,1,1,2.0,0,1,1,1,306,2.5
fbQaKW0Lte0JQ_opbnjdKg,0,1,1,1,2,0,0,1,2.0,0,1,0,1,669,3.5
J7KlrDFrriWoRkIUVNRPbg,1,1,0,0,1,0,0,1,2.0,1,1,1,0,209,3.5
xhyzmAnZp2snpBklfcr3Sw,0,0,0,0,2,0,0,0,2.0,0,0,0,0,151,5.0
ErTB7R4rJNUUV8nsUVG26Q,0,1,0,1,1,0,0,1,2.0,0,0,1,1,103,3.0
aYyj9OdH059CoEXadmldXA,1,1,0,0,2,0,0,0,2.0,0,0,0,1,196,4.5
zFGqtqlZXQYYhBozM_ZpOw,0,1,0,0,2,0,0,0,2.0,0,0,0,0,181,4.5
BrclERrbZrQNRyBmDGawQQ,1,1,1,1,2,1,0,1,2.0,1,1,1,1,743,4.0
a1KXovXPdeDurOrER4ST6A,1,1,1,1,2,0,0,1,2.0,1,1,0,1,629,3.5
uLnPW9K1yhNpgzvodCumbQ,1,1,0,0,2,0,0,0,1.0,0,0,1,1,418,4.5
WU4wM-uD1INThG6F3sGzCQ,1,1,1,0,2,1,1,1,2.0,0,0,1,1,296,4.0
X-WXPGYuuknAjZkpYGeRiw,1,1,1,0,2,1,0,1,2.0,0,1,1,1,269,3.5
m7Pr86BWoqbSsLo4e0TERw,1,1,1,0,2,1,1,1,2.0,1,1,1,1,352,4.0
Gdv3qhsDeQzZ2Ag-Tzq6vA,1,1,1,0,3,0,0,1,2.0,1,1,1,0,119,3.5
9bcN7F__C6J-uA4lzQSYUQ,1,1,1,1,2,1,0,1,2.0,1,1,1,1,691,4.0
nDKcQkh8vZkY_u1kyww44g,1,1,1,1,1,1,0,1,2.0,1,1,1,1,422,3.5
jf_h_Y8iNaduXJvpgLRPng,1,1,0,1,2,1,0,1,2.0,0,1,1,1,246,3.5
SmkYLXEYhzwUZdS6TAevHg,1,1,1,1,2,1,0,1,2.0,1,1,1,1,127,4.0
O_6zhr9_r49cgw1r5nJIwA,0,1,0,0,2,0,0,0,2.0,0,0,0,0,355,3.0
jCzrbfboRc3D-9_Gr0Wm9w,0,1,1,0,2,0,0,1,1.0,0,0,0,1,191,5.0
YWd0I1BxSzFG61lSyC3IyQ,1,1,0,1,2,1,0,1,2.0,1,1,1,1,184,3.5
Iadni8K9IgCJe2yB3fpgTw,1,1,1,0,2,1,0,0,2.0,1,1,1,1,428,4.0
gomzC2CMt6MD_ykOSGwdDA,1,1,1,1,2,0,0,1,2.0,1,1,1,1,171,4.5
cGHdjkXa2n9B2apkicdCXQ,1,1,1,0,3,0,0,1,1.0,0,1,1,0,154,3.5
wEisic-u9Yj543iYzfpAhw,1,1,1,0,2,0,1,1,1.0,1,1,1,0,134,3.5
LVyoW7-2XMnb1avqWNZ3yw,1,1,1,1,2,1,1,1,2.0,0,1,1,1,256,4.0
Hty6oLQ1_FSRW5XgZtWrXw,1,1,0,1,0,0,0,1,3.0,0,0,0,1,516,2.0
0EpnzIpeFvhISkxMTIv9WA,1,1,1,1,2,1,0,1,2.0,0,1,1,1,495,3.5
GQaOgUdJOVoEzMaKODD8Hg,1,1,1,1,2,1,1,1,2.0,1,1,1,1,318,3.0
s2gjJKptpkmwSXYRtfptZQ,1,1,1,0,2,0,0,1,1.0,0,0,1,0,107,4.5
isw3cS3hOKdKeBgi3lF3-A,0,1,1,1,2,1,0,1,2.0,1,1,1,1,186,3.0
M8S7poDhCIzqQx1--GB-ww,1,1,1,1,2,1,0,1,2.0,0,1,1,1,115,4.0
QyK4roe68JzIxsSwVWKcdA,1,1,0,0,2,0,0,0,2.0,0,0,0,1,122,5.0
0zoXYHq82haayMaV952jEQ,0,0,0,0,2,0,0,0,2.0,0,0,0,0,111,3.5
X91rjC4EkH_3ZGY3ciIs8Q,1,1,1,1,2,1,0,1,2.0,0,1,1,1,138,3.5
hubbaEcYPYEZu5Ziz6i0lw,1,1,1,0,2,0,1,0,1.0,0,0,1,0,398,4.5
t1mR_Zff6Dqv1TueE2JLEA,0,1,1,1,2,1,1,0,1.0,1,0,1,1,138,3.5
9PIC380tmNYpIC3z5cvcNA,1,1,1,1,2,1,0,1,2.0,1,1,1,1,254,3.0
ZwuXH38BeILJN3fa15XACg,1,1,1,1,2,1,1,1,1.0,1,1,1,1,169,4.5
BjRi5W4tESsLRwVb85GIMQ,1,1,0,0,2,1,0,1,3.0,1,1,1,0,244,4.0
fpuyZ31OpX11UlJGFWKoNw,1,1,0,0,1,1,0,1,1.0,1,1,1,1,119,3.0
xeSE3ct_V9U3_ibcrpb3_g,1,1,0,1,0,1,1,1,2.0,1,1,1,1,372,3.0
ZO2-nQjKZBoZUSOzJb4CUQ,1,1,0,0,2,0,0,0,2.0,0,0,0,1,313,4.0
1cLXGXThDYZ5WK_KpBLtkw,1,1,1,1,2,1,0,1,2.0,1,1,1,1,136,3.5
3p0SYIaMbJ8j-yeK_do5Qg,1,1,1,0,2,0,1,1,2.0,1,1,1,1,373,3.5
5L4XcFz1YKeurNGeMR-fsQ,1,1,1,1,2,0,0,1,2.0,0,1,1,0,173,3.5
q-3Q3t3RS4qiW51fDIEvyQ,1,1,1,0,2,1,0,1,2.0,1,1,1,1,328,4.0
_wzOIEtLYEp0FftxGwV2zg,1,1,1,1,3,0,1,1,2.0,1,1,1,1,193,4.0
d1_Ko1DQ4QyB9BjnCFjVLw,1,1,0,0,2,0,0,0,2.0,0,0,0,1,152,4.0
_E36-nDMWizyfEo88CZQ2Q,0,1,0,0,2,0,0,0,2.0,0,0,0,0,371,3.5
vNwj8u1KbnKPQFMTd3TDWw,1,1,1,1,2,1,0,1,2.0,1,1,1,1,151,3.0
D1BrHyiZON7u_ef-qt4_Uw,1,1,0,0,2,0,0,0,2.0,0,0,0,1,245,4.0
R_M4P9XetEM-aLE7eHdthw,1,1,1,0,2,0,0,1,1.0,0,0,1,0,107,4.0
a2h9nrVMpNvfwMBo1e8ffg,0,1,0,0,2,0,0,0,4.0,0,0,0,1,113,3.0
tZ-h-gFhIWnrC4TR_N9K_Q,1,1,1,0,2,0,0,0,2.0,0,0,0,1,128,4.0
VFrSIKxEQvgNowJ0PJxUzA,1,1,1,1,1,1,0,1,2.0,1,1,1,0,118,3.0
GG_o4Qt-vYUpnDCGP6Zpeg,1,1,1,0,2,0,0,1,2.0,0,1,1,1,357,4.0
46yg8fJ8fVA1QSaaL7XfOw,0,1,0,0,2,1,1,1,3.0,1,1,1,1,296,4.0
J2ps9nJdXE9Uw4cxitTMEA,0,1,1,0,3,1,0,1,1.0,0,0,1,1,141,4.0
HK2Ki-PvnNN-YMTlX1uSVA,1,1,1,0,2,1,0,1,1.0,0,0,1,1,263,4.0
hZAxcfDnLOkFY6G5ofI2RQ,1,1,1,0,1,1,1,1,2.0,0,0,1,1,167,4.5
jaJnPIX9VxsFyfV5zQwk0g,1,1,1,0,2,0,0,1,1.0,0,0,1,0,182,2.0
Yl05MqCs9xRzrJFkGWLpgA,1,1,1,0,2,1,0,1,1.0,0,0,1,1,721,4.5
xdD3EXvF_p9WUiwwKpol_w,1,1,0,0,2,1,0,1,2.0,1,1,1,1,235,4.0
ESzO3Av0b1_TzKOiqzbQYQ,0,1,1,1,2,0,0,1,2.0,0,1,1,1,112,3.5
GHs7grPeyVPwmiVKhhfMvg,0,1,1,0,3,0,0,1,1.0,0,0,1,1,147,4.0
VuCrxI61nT30OndMcrPgkA,1,1,0,0,2,0,0,0,1.0,0,0,0,0,151,4.5
NlymcSxDnjtCLyGvmMoyFg,1,1,0,1,2,1,0,1,1.0,0,0,0,1,120,4.5
bxQUVVI8LR5RmyTYYJq07A,0,1,0,0,2,0,0,0,2.0,0,0,0,0,304,5.0
oSrTdvRGrJ24ofcquIFoPA,0,1,0,0,2,0,0,0,2.0,0,0,0,0,113,4.5
wXRhRfnXaV_icpT5P8r9pg,1,1,0,0,2,0,0,0,2.0,0,0,0,0,168,3.0
